Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2020-08-25;9,802;9,879;9,706;10,071;9,505;9,802;9,812;113704,34742717014;1115453,58;152;
2020-08-24;9,591;9,706;9,524;9,725;9,409;9,706;9,573;73027,43455191691;699069,19;96;
2020-08-21;9,514;9,63;9,505;9,821;9,505;9,524;9,598;73466,37904159963;705080,48;96;
2020-08-20;9,61;9,764;9,745;9,802;9,543;9,61;9,651;47773,00835454203;461078,29;63;
2020-08-19;9,764;9,783;9,591;9,879;9,514;9,764;9,664;35923,59238009048;347171;85;
2020-08-18;9,783;9,821;9,879;9,936;9,706;9,783;9,792;38128,7410634134;373365,48;58;
2020-08-17;9,802;9,936;10,09;10,147;9,63;9,879;9,889;70663,8070979722;698830,94;97;
2020-08-14;10,09;10,147;10,071;10,147;9,802;10,09;10,008;41745,60195345937;417785,2;78;
2020-08-13;9,936;10,032;9,879;10,071;9,725;9,936;9,987;71502,0763846822;714076,14;106;
2020-08-12;9,725;9,879;9,591;10,167;9,591;9,86;9,929;139409,186972628;1384242,14;180;
2020-08-11;9,582;9,725;9,86;11,03;9,284;9,582;10,014;286755,8665817276;2871219,34;278;
2020-08-10;9,725;9,821;9,591;9,86;9,495;9,841;9,75;49025,19916715235;478012,98;79;
2020-08-07;9,495;9,61;9,783;9,783;9,495;9,591;9,566;73905,32353128235;706945,5;114;
2020-08-06;9,687;9,783;9,879;9,917;9,591;9,783;9,683;49619,494556984064;480447,2;102;
2020-08-05;9,783;9,879;9,783;9,879;9,591;9,783;9,772;52121,790935222845;509337,64;110;
2020-08-04;9,553;9,668;9,351;9,668;9,342;9,562;9,56;35573,27088713705;340080,73;97;
2020-08-03;9,332;9,351;9,447;9,447;9,208;9,342;9,283;78558,55217131554;729270,93;98;
2020-07-31;9,246;9,486;9,246;9,476;9,16;9,447;9,281;65382,91911639744;606823,5;75;
2020-07-30;9,246;9,342;9,534;9,543;9,246;9,255;9,34;64116,131574914056;598828,6;125;
2020-07-29;9,495;9,534;9,591;9,591;9,208;9,534;9,404;107465,28845742812;1010707,84;182;
2020-07-28;9,591;9,687;9,687;9,764;9,534;9,591;9,639;33837,30277473389;326145,89;68;
2020-07-27;9,63;9,687;9,841;10,013;9,591;9,687;9,715;98772,93641352115;959615,16;145;
2020-07-24;9,841;9,936;9,975;9,975;9,783;9,841;9,855;38518,68224902228;379605,24;110;
2020-07-23;9,956;10,032;10,013;10,128;9,841;9,975;9,976;41027,23436820666;409306,76;128;
2020-07-22;9,994;10,071;10,013;10,167;9,917;10,013;10,038;49695,606071822156;498850,58;130;
2020-07-21;9,975;10,013;9,994;10,147;9,86;10,013;10,014;111969,42193825792;1121265,9;181;
2020-07-20;9,879;10,032;9,821;10,147;9,783;9,879;9,936;97953,43434964795;973223,08;179;
2020-07-17;9,668;9,706;9,764;9,936;9,591;9,687;9,758;65352,683035160386;637691,3;121;
2020-07-16;9,745;9,783;9,706;9,783;9,447;9,783;9,659;125215,95339055946;1209488,73;185;
2020-07-15;9,745;9,783;9,975;9,975;9,687;9,706;9,786;64693,744988890845;633098,12;114;
2020-07-14;9,802;9,898;10,186;10,186;9,687;9,802;9,874;62623,09473589825;618354,78;119;
2020-07-13;10,186;10,243;10,071;10,263;9,879;10,186;10,105;123436,19509153712;1247286,32;212;
2020-07-10;10,071;10,109;10,167;10,205;9,898;10,109;10,036;63026,59002688926;632512,64;107;
2020-07-09;9,956;10,052;10,013;10,205;9,879;9,975;10,014;44740,01661941844;448045,44;102;
2020-07-08;10,013;10,167;10,263;10,263;9,956;10,013;10,056;70520,9676797144;709148,86;142;
2020-07-07;10,243;10,263;10,052;10,32;9,917;10,263;10,18;109634,98794205932;1116077,98;142;
2020-07-06;10,052;10,09;9,821;10,435;9,802;10,09;10,159;127388,78074566346;1294096,62;271;
